envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
294	3078000	2838000	3438000	3198000	2958000	2958000	
295	3075000	2835000	3435000	3195000	2955000	2955000	
296	3072000	2832000	3432000	3192000	2952000	2952000	
297	3093000	2829000	3429000	3189000	2949000	3069000	
298	3114000	2826000	3426000	3186000	3066000	3066000	
299	3135000	2823000	3423000	3183000	3183000	3063000	
300	3156000	2820000	3540000	3180000	3180000	3060000	
301	3177000	2937000	3537000	3177000	3177000	3057000	
302	3198000	2934000	3654000	3174000	3174000	3054000	
303	3195000	2931000	3651000	3171000	3171000	3051000	
304	3216000	2928000	3648000	3168000	3288000	3048000	
305	3213000	2925000	3645000	3165000	3285000	3045000	
306	3258000	3042000	3642000	3162000	3402000	3042000	
307	3279000	3159000	3639000	3159000	3399000	3039000	
308	3276000	3156000	3636000	3156000	3396000	3036000	
309	3345000	3153000	3633000	3273000	3513000	3153000	
310	3366000	3150000	3630000	3390000	3510000	3150000	
311	3363000	3147000	3627000	3387000	3507000	3147000	
312	3384000	3144000	3624000	3384000	3504000	3264000	
313	3405000	3141000	3621000	3381000	3501000	3381000	
314	3402000	3138000	3618000	3378000	3498000	3378000	
315	3447000	3135000	3735000	3375000	3615000	3375000	
316	3492000	3252000	3732000	3372000	3612000	3492000	
317	3513000	3369000	3729000	3369000	3609000	3489000	
318	3510000	3366000	3726000	3366000	3606000	3486000	
319	3531000	3363000	3723000	3363000	3603000	3603000	
320	3528000	3360000	3720000	3360000	3600000	3600000	
321	3525000	3357000	3717000	3357000	3597000	3597000	
322	3522000	3354000	3714000	3354000	3594000	3594000	
323	3519000	3351000	3711000	3351000	3591000	3591000	
324	3516000	3348000	3708000	3348000	3588000	3588000	
325	3513000	3345000	3705000	3345000	3585000	3585000	
326	3534000	3342000	3702000	3342000	3702000	3582000	
327	3555000	3339000	3699000	3459000	3699000	3579000	
328	3576000	3336000	3696000	3576000	3696000	3576000	
329	3621000	3453000	3693000	3693000	3693000	3573000	
330	3666000	3450000	3690000	3810000	3810000	3570000	
331	3663000	3447000	3687000	3807000	3807000	3567000	
332	3732000	3444000	3804000	3924000	3804000	3684000	
333	3801000	3561000	3921000	4041000	3801000	3681000	
334	3846000	3678000	4038000	4038000	3798000	3678000	
335	3843000	3675000	4035000	4035000	3795000	3675000	
336	3840000	3672000	4032000	4032000	3792000	3672000	
337	3837000	3669000	4029000	4029000	3789000	3669000	
338	3858000	3666000	4026000	4146000	3786000	3666000	
339	3855000	3663000	4023000	4143000	3783000	3663000	
340	3852000	3660000	4020000	4140000	3780000	3660000	
341	3897000	3777000	4137000	4137000	3777000	3657000	
342	3918000	3774000	4134000	4134000	3894000	3654000	
343	3915000	3771000	4131000	4131000	3891000	3651000	
344	3912000	3768000	4128000	4128000	3888000	3648000	
345	3909000	3765000	4125000	4125000	3885000	3645000	
346	3906000	3762000	4122000	4122000	3882000	3642000	
347	3951000	3879000	4119000	4119000	3999000	3639000	
348	3948000	3876000	4116000	4116000	3996000	3636000	
349	3945000	3873000	4113000	4113000	3993000	3633000	
350	3942000	3870000	4110000	4110000	3990000	3630000	
351	3963000	3867000	4107000	4107000	4107000	3627000	
352	4008000	3864000	4224000	4224000	4104000	3624000	
353	4005000	3861000	4221000	4221000	4101000	3621000	
354	4026000	3858000	4218000	4338000	4098000	3618000	
355	4047000	3975000	4215000	4335000	4095000	3615000	
356	4116000	4092000	4212000	4452000	4092000	3732000	
357	4113000	4089000	4209000	4449000	4089000	3729000	
358	4134000	4206000	4206000	4446000	4086000	3726000	
359	4155000	4203000	4203000	4563000	4083000	3723000	
360	4176000	4200000	4200000	4680000	4080000	3720000	
361	4221000	4317000	4197000	4677000	4077000	3837000	
362	4242000	4434000	4194000	4674000	4074000	3834000	
363	4239000	4431000	4191000	4671000	4071000	3831000	
364	4260000	4428000	4188000	4668000	4068000	3948000	
365	4281000	4425000	4185000	4665000	4185000	3945000	
366	4278000	4422000	4182000	4662000	4182000	3942000	
367	4299000	4419000	4299000	4659000	4179000	3939000	
368	4320000	4416000	4416000	4656000	4176000	3936000	
369	4341000	4413000	4413000	4653000	4293000	3933000	
370	4386000	4410000	4410000	4770000	4290000	4050000	
371	4431000	4527000	4407000	4767000	4287000	4167000	
372	4452000	4524000	4404000	4884000	4284000	4164000	
373	4497000	4521000	4401000	5001000	4401000	4161000	
374	4494000	4518000	4398000	4998000	4398000	4158000	
375	4491000	4515000	4395000	4995000	4395000	4155000	
376	4488000	4512000	4392000	4992000	4392000	4152000	
377	4509000	4509000	4389000	4989000	4509000	4149000	
378	4506000	4506000	4386000	4986000	4506000	4146000	
379	4527000	4623000	4383000	4983000	4503000	4143000	
380	4572000	4620000	4500000	5100000	4500000	4140000	
381	4593000	4737000	4497000	5097000	4497000	4137000	
382	4614000	4734000	4494000	5094000	4614000	4134000	
383	4635000	4731000	4611000	5091000	4611000	4131000	
384	4680000	4848000	4608000	5088000	4728000	4128000	
385	4725000	4845000	4725000	5085000	4725000	4245000	
386	4746000	4842000	4722000	5082000	4842000	4242000	
387	4743000	4839000	4719000	5079000	4839000	4239000	
388	4788000	4956000	4716000	5076000	4956000	4236000	
389	4785000	4953000	4713000	5073000	4953000	4233000	
390	4782000	4950000	4710000	5070000	4950000	4230000	
391	4779000	4947000	4707000	5067000	4947000	4227000	
392	4824000	4944000	4704000	5064000	5064000	4344000	
393	4869000	4941000	4701000	5181000	5061000	4461000	
394	4866000	4938000	4698000	5178000	5058000	4458000	
395	4887000	4935000	4815000	5175000	5055000	4455000	
396	4908000	5052000	4812000	5172000	5052000	4452000	
397	4905000	5049000	4809000	5169000	5049000	4449000	
398	4974000	5166000	4806000	5166000	5166000	4566000	
