envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
9359	49419000	48723000	49443000	49083000	49923000	49923000	49042160.4197901
9360	49416000	48720000	49440000	49080000	49920000	49920000	49043718.1409295
9361	49413000	48717000	49437000	49077000	49917000	49917000	49045275.862069
9362	49410000	48714000	49434000	49074000	49914000	49914000	49046833.5832084
9363	49407000	48711000	49431000	49071000	49911000	49911000	49048391.3043478
9364	49404000	48708000	49428000	49068000	49908000	49908000	49049949.0254873
9365	49401000	48705000	49425000	49065000	49905000	49905000	49051506.7466267
9366	49398000	48702000	49422000	49062000	49902000	49902000	49053052.4737631
9367	49395000	48699000	49419000	49059000	49899000	49899000	49054598.2008996
9368	49392000	48696000	49416000	49056000	49896000	49896000	49056143.928036
9369	49389000	48693000	49413000	49053000	49893000	49893000	49057677.6611694
9370	49386000	48690000	49410000	49050000	49890000	49890000	49059223.3883058
9371	49383000	48687000	49407000	49047000	49887000	49887000	49060769.1154423
9372	49380000	48684000	49404000	49044000	49884000	49884000	49062314.8425787
9373	49377000	48681000	49401000	49041000	49881000	49881000	49063860.5697151
9374	49374000	48678000	49398000	49038000	49878000	49878000	49065382.3088456
9375	49371000	48675000	49395000	49035000	49875000	49875000	49066892.053973
9376	49392000	48672000	49512000	49032000	49872000	49872000	49068401.7991005
9377	49389000	48669000	49509000	49029000	49869000	49869000	49069899.5502249
9378	49386000	48666000	49506000	49026000	49866000	49866000	49071397.3013493
9379	49383000	48663000	49503000	49023000	49863000	49863000	49072895.0524738
9380	49380000	48660000	49500000	49020000	49860000	49860000	49074392.8035982
9381	49377000	48657000	49497000	49017000	49857000	49857000	49075890.5547226
9382	49374000	48654000	49494000	49014000	49854000	49854000	49077388.3058471
9383	49371000	48651000	49491000	49011000	49851000	49851000	49078874.0629685
9384	49368000	48648000	49488000	49008000	49848000	49848000	49080359.82009
9385	49365000	48645000	49485000	49005000	49845000	49845000	49081845.5772114
9386	49362000	48642000	49482000	49002000	49842000	49842000	49083331.3343328
9387	49359000	48639000	49479000	48999000	49839000	49839000	49084817.0914543
9388	49356000	48636000	49476000	48996000	49836000	49836000	49086302.8485757
9389	49353000	48633000	49473000	48993000	49833000	49833000	49087800.5997002
9390	49350000	48630000	49470000	48990000	49830000	49830000	49089286.3568216
9391	49347000	48627000	49467000	48987000	49827000	49827000	49090772.113943
9392	49344000	48624000	49464000	48984000	49824000	49824000	49092245.8770615
9393	49341000	48621000	49461000	48981000	49821000	49821000	49093719.6401799
9394	49338000	48618000	49458000	48978000	49818000	49818000	49095181.4092954
9395	49335000	48615000	49455000	48975000	49815000	49815000	49096631.1844078
9396	49332000	48612000	49452000	48972000	49812000	49812000	49098080.9595202
9397	49353000	48609000	49569000	48969000	49809000	49809000	49099530.7346327
9398	49350000	48606000	49566000	48966000	49806000	49806000	49100980.5097451
9399	49347000	48603000	49563000	48963000	49803000	49803000	49102418.2908546
9400	49344000	48600000	49560000	48960000	49800000	49800000	49103856.071964
9401	49341000	48597000	49557000	48957000	49797000	49797000	49105305.8470765
9402	49338000	48594000	49554000	48954000	49794000	49794000	49106755.6221889
9403	49335000	48591000	49551000	48951000	49791000	49791000	49108205.3973014
9404	49332000	48588000	49548000	48948000	49788000	49788000	49109655.1724138
9405	49329000	48585000	49545000	48945000	49785000	49785000	49111104.9475262
9406	49350000	48582000	49662000	48942000	49782000	49782000	49112554.7226387
9407	49347000	48579000	49659000	48939000	49779000	49779000	49114004.4977511
9408	49344000	48576000	49656000	48936000	49776000	49776000	49115466.2668666
9409	49341000	48573000	49653000	48933000	49773000	49773000	49116928.035982
9410	49338000	48570000	49650000	48930000	49770000	49770000	49118389.8050975
9411	49359000	48567000	49647000	49047000	49767000	49767000	49119839.5802099
9412	49356000	48564000	49644000	49044000	49764000	49764000	49121289.3553223
9413	49353000	48561000	49641000	49041000	49761000	49761000	49122727.1364318
9414	49350000	48558000	49638000	49038000	49758000	49758000	49124164.9175412
9415	49347000	48555000	49635000	49035000	49755000	49755000	49125602.6986507
9416	49344000	48552000	49632000	49032000	49752000	49752000	49127040.4797601
9417	49341000	48549000	49629000	49029000	49749000	49749000	49128490.2548726
9418	49338000	48546000	49626000	49026000	49746000	49746000	49129952.023988
9419	49359000	48543000	49623000	49023000	49743000	49863000	49131413.7931034
9420	49380000	48540000	49620000	49140000	49740000	49860000	49132863.5682159
9421	49377000	48537000	49617000	49137000	49737000	49857000	49134325.3373313
9422	49374000	48534000	49614000	49134000	49734000	49854000	49135787.1064468
9423	49395000	48531000	49611000	49131000	49851000	49851000	49137260.8695652
9424	49392000	48528000	49608000	49128000	49848000	49848000	49138734.6326837
9425	49389000	48525000	49605000	49125000	49845000	49845000	49140208.3958021
9426	49386000	48522000	49602000	49122000	49842000	49842000	49141670.1649175
9427	49383000	48519000	49599000	49119000	49839000	49839000	49143131.934033
9428	49380000	48516000	49596000	49116000	49836000	49836000	49144593.7031484
9429	49377000	48513000	49593000	49113000	49833000	49833000	49146055.4722639
9430	49374000	48510000	49590000	49110000	49830000	49830000	49147517.2413793
9431	49371000	48507000	49587000	49107000	49827000	49827000	49148967.0164918
9432	49368000	48504000	49584000	49104000	49824000	49824000	49150404.7976012
9433	49365000	48501000	49581000	49101000	49821000	49821000	49151842.5787106
9434	49362000	48498000	49578000	49098000	49818000	49818000	49153280.3598201
9435	49383000	48495000	49695000	49095000	49815000	49815000	49154718.1409295
9436	49380000	48492000	49692000	49092000	49812000	49812000	49156167.916042
9437	49377000	48489000	49689000	49089000	49809000	49809000	49157617.6911544
9438	49374000	48486000	49686000	49086000	49806000	49806000	49159067.4662669
9439	49371000	48483000	49683000	49083000	49803000	49803000	49160517.2413793
9440	49368000	48480000	49680000	49080000	49800000	49800000	49161979.0104948
9441	49365000	48477000	49677000	49077000	49797000	49797000	49163452.7736132
9442	49386000	48474000	49674000	49074000	49794000	49914000	49164914.5427286
9443	49383000	48471000	49671000	49071000	49791000	49911000	49166376.3118441
9444	49380000	48468000	49668000	49068000	49788000	49908000	49167838.0809595
9445	49377000	48465000	49665000	49065000	49785000	49905000	49169299.850075
9446	49374000	48462000	49662000	49062000	49782000	49902000	49170761.6191904
9447	49395000	48459000	49659000	49179000	49779000	49899000	49172211.3943029
9448	49416000	48456000	49656000	49176000	49776000	50016000	49173661.1694153
9449	49437000	48453000	49653000	49173000	49893000	50013000	49175110.9445277
9450	49434000	48450000	49650000	49170000	49890000	50010000	49176560.7196402
9451	49431000	48447000	49647000	49167000	49887000	50007000	49178010.4947526
9452	49428000	48444000	49644000	49164000	49884000	50004000	49179460.2698651
9453	49425000	48441000	49641000	49161000	49881000	50001000	49180910.0449775
9454	49422000	48438000	49638000	49158000	49878000	49998000	49182359.82009
9455	49419000	48435000	49635000	49155000	49875000	49995000	49183809.5952024
9456	49416000	48432000	49632000	49152000	49872000	49992000	49185259.3703148
9457	49413000	48429000	49629000	49149000	49869000	49989000	49186721.1394303
9458	49410000	48426000	49626000	49146000	49866000	49986000	49188182.9085457
9459	49407000	48423000	49623000	49143000	49863000	49983000	49189644.6776612
9460	49428000	48420000	49740000	49140000	49860000	49980000	49191106.4467766
9461	49425000	48417000	49737000	49137000	49857000	49977000	49192568.2158921
9462	49422000	48414000	49734000	49134000	49854000	49974000	49194029.9850075
9463	49419000	48411000	49731000	49131000	49851000	49971000	49195491.7541229
9464	49416000	48408000	49728000	49128000	49848000	49968000	49196953.5232384
9465	49413000	48405000	49725000	49125000	49845000	49965000	49198415.2923538
9466	49410000	48402000	49722000	49122000	49842000	49962000	49199877.0614693
9467	49407000	48399000	49719000	49119000	49839000	49959000	49201350.8245877
9468	49404000	48396000	49716000	49116000	49836000	49956000	49202824.5877062
9469	49401000	48393000	49713000	49113000	49833000	49953000	49204298.3508246
9470	49398000	48390000	49710000	49110000	49830000	49950000	49205772.113943
9471	49395000	48387000	49707000	49107000	49827000	49947000	49207245.8770615
9472	49392000	48384000	49704000	49104000	49824000	49944000	49208719.6401799
9473	49389000	48381000	49701000	49101000	49821000	49941000	49210205.3973014
9474	49386000	48378000	49698000	49098000	49818000	49938000	49211715.1424288
9475	49407000	48375000	49695000	49095000	49935000	49935000	49213224.8875562
9476	49404000	48372000	49692000	49092000	49932000	49932000	49214734.6326837
9477	49401000	48369000	49689000	49089000	49929000	49929000	49216244.3778111
9478	49398000	48366000	49686000	49086000	49926000	49926000	49217754.1229385
9479	49395000	48363000	49683000	49083000	49923000	49923000	49219263.868066
9480	49392000	48360000	49680000	49080000	49920000	49920000	49220773.6131934
9481	49389000	48357000	49677000	49077000	49917000	49917000	49222271.3643178
9482	49386000	48354000	49674000	49074000	49914000	49914000	49223769.1154423
9483	49383000	48351000	49671000	49071000	49911000	49911000	49225266.8665667
9484	49404000	48348000	49668000	49068000	50028000	49908000	49226776.6116942
9485	49401000	48345000	49665000	49065000	50025000	49905000	49228298.3508246
9486	49398000	48342000	49662000	49062000	50022000	49902000	49229820.089955
9487	49395000	48339000	49659000	49059000	50019000	49899000	49231353.8230885
9488	49392000	48336000	49656000	49056000	50016000	49896000	49232887.5562219
9489	49389000	48333000	49653000	49053000	50013000	49893000	49234421.2893553
9490	49386000	48330000	49650000	49050000	50010000	49890000	49235943.0284858
9491	49383000	48327000	49647000	49047000	50007000	49887000	49237476.7616192
9492	49428000	48444000	49764000	49044000	50004000	49884000	49239010.4947526
9493	49449000	48441000	49761000	49161000	50001000	49881000	49240544.2278861
9494	49446000	48438000	49758000	49158000	49998000	49878000	49242077.9610195
9495	49467000	48435000	49875000	49155000	49995000	49875000	49243611.6941529
9496	49464000	48432000	49872000	49152000	49992000	49872000	49245157.4212894
9497	49461000	48429000	49869000	49149000	49989000	49869000	49246703.1484258
9498	49458000	48426000	49866000	49146000	49986000	49866000	49248248.8755622
9499	49479000	48543000	49863000	49143000	49983000	49863000	49249794.6026987
9500	49476000	48540000	49860000	49140000	49980000	49860000	49251340.3298351
9501	49473000	48537000	49857000	49137000	49977000	49857000	49252886.0569715
9502	49470000	48534000	49854000	49134000	49974000	49854000	49254431.7841079
9503	49467000	48531000	49851000	49131000	49971000	49851000	49255977.5112444
9504	49464000	48528000	49848000	49128000	49968000	49848000	49257535.2323838
9505	49461000	48525000	49845000	49125000	49965000	49845000	49259092.9535232
9506	49458000	48522000	49842000	49122000	49962000	49842000	49260638.6806597
9507	49455000	48519000	49839000	49119000	49959000	49839000	49262172.4137931
9508	49452000	48516000	49836000	49116000	49956000	49836000	49263706.1469265
9509	49449000	48513000	49833000	49113000	49953000	49833000	49265251.874063
9510	49446000	48510000	49830000	49110000	49950000	49830000	49266797.6011994
9511	49443000	48507000	49827000	49107000	49947000	49827000	49268343.3283358
9512	49440000	48504000	49824000	49104000	49944000	49824000	49269889.0554723
9513	49437000	48501000	49821000	49101000	49941000	49821000	49271446.7766117
9514	49434000	48498000	49818000	49098000	49938000	49818000	49273004.4977511
9515	49455000	48495000	49815000	49215000	49935000	49815000	49274562.2188906
9516	49476000	48492000	49812000	49212000	50052000	49812000	49276131.934033
9517	49497000	48489000	49809000	49209000	50049000	49929000	49277701.6491754
9518	49494000	48486000	49806000	49206000	50046000	49926000	49279271.3643178
9519	49491000	48483000	49803000	49203000	50043000	49923000	49280841.0794603
9520	49488000	48480000	49800000	49200000	50040000	49920000	49282410.7946027
9521	49485000	48477000	49797000	49197000	50037000	49917000	49283968.5157421
9522	49482000	48474000	49794000	49194000	50034000	49914000	49285526.2368816
9523	49479000	48471000	49791000	49191000	50031000	49911000	49287083.958021
9524	49476000	48468000	49788000	49188000	50028000	49908000	49288641.6791604
9525	49473000	48465000	49785000	49185000	50025000	49905000	49290199.4002999
9526	49470000	48462000	49782000	49182000	50022000	49902000	49291769.1154423
9527	49467000	48459000	49779000	49179000	50019000	49899000	49293338.8305847
9528	49488000	48456000	49776000	49296000	50016000	49896000	49294908.5457271
9529	49485000	48453000	49773000	49293000	50013000	49893000	49296478.2608696
9530	49482000	48450000	49770000	49290000	50010000	49890000	49298047.976012
9531	49479000	48447000	49767000	49287000	50007000	49887000	49299617.6911544
9532	49476000	48444000	49764000	49284000	50004000	49884000	49301187.4062969
9533	49473000	48441000	49761000	49281000	50001000	49881000	49302757.1214393
9534	49470000	48438000	49758000	49278000	49998000	49878000	49304338.8305847
9535	49467000	48435000	49755000	49275000	49995000	49875000	49305932.5337331
9536	49464000	48432000	49752000	49272000	49992000	49872000	49307526.2368816
9537	49461000	48429000	49749000	49269000	49989000	49869000	49309107.946027
9538	49458000	48426000	49746000	49266000	49986000	49866000	49310689.6551724
9539	49455000	48423000	49743000	49263000	49983000	49863000	49312283.3583208
9540	49452000	48420000	49740000	49260000	49980000	49860000	49313865.0674663
9541	49449000	48417000	49737000	49257000	49977000	49857000	49315446.7766117
9542	49446000	48414000	49734000	49254000	49974000	49854000	49317028.4857571
9543	49443000	48411000	49731000	49251000	49971000	49851000	49318610.1949025
9544	49440000	48408000	49728000	49248000	49968000	49848000	49320203.898051
9545	49437000	48405000	49725000	49245000	49965000	49845000	49321809.5952024
9546	49434000	48402000	49722000	49242000	49962000	49842000	49323415.2923538
9547	49431000	48399000	49719000	49239000	49959000	49839000	49325020.9895053
9548	49428000	48396000	49716000	49236000	49956000	49836000	49326626.6866567
9549	49449000	48393000	49713000	49233000	50073000	49833000	49328232.3838081
9550	49446000	48390000	49710000	49230000	50070000	49830000	49329850.0749625
9551	49443000	48387000	49707000	49227000	50067000	49827000	49331467.7661169
9552	49464000	48384000	49824000	49224000	50064000	49824000	49333073.4632684
9553	49461000	48381000	49821000	49221000	50061000	49821000	49334679.1604198
9554	49482000	48378000	49818000	49218000	50178000	49818000	49336284.8575712
9555	49479000	48375000	49815000	49215000	50175000	49815000	49337890.5547226
9556	49500000	48372000	49812000	49212000	50172000	49932000	49339508.2458771
9557	49521000	48369000	49809000	49329000	50169000	49929000	49341125.9370315
9558	49542000	48366000	49806000	49446000	50166000	49926000	49342755.6221889
9559	49539000	48363000	49803000	49443000	50163000	49923000	49344373.3133433
9560	49560000	48360000	49800000	49560000	50160000	49920000	49345991.0044978
9561	49557000	48357000	49797000	49557000	50157000	49917000	49347608.6956522
9562	49554000	48354000	49794000	49554000	50154000	49914000	49349214.3928036
9563	49551000	48351000	49791000	49551000	50151000	49911000	49350832.083958
9564	49572000	48348000	49788000	49548000	50148000	50028000	49352449.7751124
9565	49569000	48345000	49785000	49545000	50145000	50025000	49354055.4722639
9566	49566000	48342000	49782000	49542000	50142000	50022000	49355673.1634183
9567	49563000	48339000	49779000	49539000	50139000	50019000	49357290.8545727
9568	49560000	48336000	49776000	49536000	50136000	50016000	49358884.5577211
9569	49581000	48333000	49773000	49653000	50133000	50013000	49360478.2608696
9570	49578000	48330000	49770000	49650000	50130000	50010000	49362071.964018
9571	49599000	48327000	49767000	49767000	50127000	50007000	49363665.6671664
9572	49596000	48324000	49764000	49764000	50124000	50004000	49365259.3703148
9573	49593000	48321000	49761000	49761000	50121000	50001000	49366853.0734633
9574	49590000	48318000	49758000	49758000	50118000	49998000	49368446.7766117
9575	49611000	48435000	49755000	49755000	50115000	49995000	49370040.4797601
9576	49608000	48432000	49752000	49752000	50112000	49992000	49371634.1829085
9577	49629000	48549000	49749000	49749000	50109000	49989000	49373227.886057
9578	49626000	48546000	49746000	49746000	50106000	49986000	49374821.5892054
9579	49623000	48543000	49743000	49743000	50103000	49983000	49376403.2983508
9580	49620000	48540000	49740000	49740000	50100000	49980000	49377985.0074963
9581	49617000	48537000	49737000	49737000	50097000	49977000	49379554.7226387
9582	49614000	48534000	49734000	49734000	50094000	49974000	49381124.4377811
9583	49611000	48531000	49731000	49731000	50091000	49971000	49382682.1589205
9584	49608000	48528000	49728000	49728000	50088000	49968000	49384239.88006
9585	49605000	48525000	49725000	49725000	50085000	49965000	49385785.6071964
9586	49602000	48522000	49722000	49722000	50082000	49962000	49387343.3283358
9587	49599000	48519000	49719000	49719000	50079000	49959000	49388913.0434783
9588	49620000	48516000	49716000	49716000	50076000	50076000	49390482.7586207
9589	49617000	48513000	49713000	49713000	50073000	50073000	49392052.4737631
9590	49614000	48510000	49710000	49710000	50070000	50070000	49393622.1889056
9591	49611000	48507000	49707000	49707000	50067000	50067000	49395191.904048
9592	49632000	48504000	49824000	49704000	50064000	50064000	49396749.6251874
9593	49629000	48501000	49821000	49701000	50061000	50061000	49398307.3463268
9594	49626000	48498000	49818000	49698000	50058000	50058000	49399865.0674663
9595	49623000	48495000	49815000	49695000	50055000	50055000	49401434.7826087
9596	49644000	48492000	49812000	49692000	50052000	50172000	49402992.5037481
9597	49665000	48489000	49809000	49689000	50169000	50169000	49404550.2248876
9598	49662000	48486000	49806000	49686000	50166000	50166000	49406107.946027
9599	49659000	48483000	49803000	49683000	50163000	50163000	49407665.6671664
9600	49680000	48600000	49800000	49680000	50160000	50160000	49409199.4002999
9601	49677000	48597000	49797000	49677000	50157000	50157000	49410733.1334333
9602	49674000	48594000	49794000	49674000	50154000	50154000	49412266.8665667
9603	49671000	48591000	49791000	49671000	50151000	50151000	49413788.6056972
9604	49692000	48708000	49788000	49668000	50148000	50148000	49415310.3448276
9605	49713000	48705000	49785000	49665000	50145000	50265000	49416856.071964
9606	49710000	48702000	49782000	49662000	50142000	50262000	49418413.7931035
9607	49731000	48699000	49779000	49659000	50139000	50379000	49419971.5142429
9608	49752000	48816000	49776000	49656000	50136000	50376000	49421517.2413793
9609	49749000	48813000	49773000	49653000	50133000	50373000	49423062.9685157
9610	49746000	48810000	49770000	49650000	50130000	50370000	49424608.6956522
9611	49743000	48807000	49767000	49647000	50127000	50367000	49426154.4227886
9612	49740000	48804000	49764000	49644000	50124000	50364000	49427700.149925
9613	49737000	48801000	49761000	49641000	50121000	50361000	49429257.8710645
9614	49734000	48798000	49758000	49638000	50118000	50358000	49430815.5922039
9615	49755000	48915000	49755000	49635000	50115000	50355000	49432373.3133433
9616	49752000	48912000	49752000	49632000	50112000	50352000	49433931.0344828
9617	49749000	48909000	49749000	49629000	50109000	50349000	49435464.7676162
9618	49746000	48906000	49746000	49626000	50106000	50346000	49436998.5007496
9619	49743000	48903000	49743000	49623000	50103000	50343000	49438520.2398801
9620	49740000	48900000	49740000	49620000	50100000	50340000	49440041.9790105
9621	49761000	48897000	49737000	49737000	50097000	50337000	49441563.7181409
9622	49758000	48894000	49734000	49734000	50094000	50334000	49443085.4572714
9623	49755000	48891000	49731000	49731000	50091000	50331000	49444607.1964018
9624	49752000	48888000	49728000	49728000	50088000	50328000	49446128.9355322
9625	49749000	48885000	49725000	49725000	50085000	50325000	49447638.6806597
9626	49746000	48882000	49722000	49722000	50082000	50322000	49449148.4257871
9627	49743000	48879000	49719000	49719000	50079000	50319000	49450658.1709146
9628	49740000	48876000	49716000	49716000	50076000	50316000	49452167.916042
9629	49737000	48873000	49713000	49713000	50073000	50313000	49453677.6611694
9630	49734000	48870000	49710000	49710000	50070000	50310000	49455187.4062969
9631	49731000	48867000	49707000	49707000	50067000	50307000	49456697.1514243
9632	49728000	48864000	49704000	49704000	50064000	50304000	49458206.8965517
9633	49725000	48861000	49701000	49701000	50061000	50301000	49459716.6416792
9634	49722000	48858000	49698000	49698000	50058000	50298000	49461226.3868066
9635	49719000	48855000	49695000	49695000	50055000	50295000	49462736.131934
9636	49716000	48852000	49692000	49692000	50052000	50292000	49464233.8830585
9637	49713000	48849000	49689000	49689000	50049000	50289000	49465719.6401799
9638	49734000	48966000	49686000	49686000	50046000	50286000	49467193.4032983
9639	49755000	49083000	49683000	49683000	50043000	50283000	49468667.1664168
9640	49752000	49080000	49680000	49680000	50040000	50280000	49470152.9235382
9641	49749000	49077000	49677000	49677000	50037000	50277000	49471626.6866567
9642	49746000	49074000	49674000	49674000	50034000	50274000	49473100.4497751
9643	49743000	49071000	49671000	49671000	50031000	50271000	49474574.2128936
9644	49740000	49068000	49668000	49668000	50028000	50268000	49476047.976012
9645	49737000	49065000	49665000	49665000	50025000	50265000	49477521.7391304
9646	49734000	49062000	49662000	49662000	50022000	50262000	49478995.5022489
9647	49755000	49059000	49779000	49659000	50019000	50259000	49480469.2653673
9648	49752000	49056000	49776000	49656000	50016000	50256000	49481931.0344828
9649	49749000	49053000	49773000	49653000	50013000	50253000	49483392.8035982
9650	49746000	49050000	49770000	49650000	50010000	50250000	49484842.5787107
9651	49767000	49047000	49887000	49647000	50007000	50247000	49486292.3538231
9652	49764000	49044000	49884000	49644000	50004000	50244000	49487742.1289355
9653	49761000	49041000	49881000	49641000	50001000	50241000	49489191.904048
9654	49782000	49158000	49878000	49638000	49998000	50238000	49490641.6791604
9655	49779000	49155000	49875000	49635000	49995000	50235000	49492103.4482759
9656	49776000	49152000	49872000	49632000	49992000	50232000	49493565.2173913
9657	49773000	49149000	49869000	49629000	49989000	50229000	49495026.9865067
9658	49770000	49146000	49866000	49626000	49986000	50226000	49496488.7556222
9659	49791000	49143000	49863000	49623000	50103000	50223000	49497950.5247376
9660	49788000	49140000	49860000	49620000	50100000	50220000	49499412.2938531
9661	49785000	49137000	49857000	49617000	50097000	50217000	49500874.0629685
9662	49782000	49134000	49854000	49614000	50094000	50214000	49502335.832084
9663	49803000	49131000	49971000	49611000	50091000	50211000	49503797.6011994
9664	49800000	49128000	49968000	49608000	50088000	50208000	49505259.3703148
9665	49797000	49125000	49965000	49605000	50085000	50205000	49506721.1394303
9666	49794000	49122000	49962000	49602000	50082000	50202000	49508182.9085457
9667	49791000	49119000	49959000	49599000	50079000	50199000	49509656.6716642
9668	49788000	49116000	49956000	49596000	50076000	50196000	49511130.4347826
9669	49785000	49113000	49953000	49593000	50073000	50193000	49512604.197901
9670	49782000	49110000	49950000	49590000	50070000	50190000	49514077.9610195
9671	49779000	49107000	49947000	49587000	50067000	50187000	49515551.7241379
9672	49776000	49104000	49944000	49584000	50064000	50184000	49517013.4932534
9673	49797000	49101000	49941000	49581000	50061000	50301000	49518475.2623688
9674	49794000	49098000	49938000	49578000	50058000	50298000	49519925.0374813
9675	49791000	49095000	49935000	49575000	50055000	50295000	49521374.8125937
9676	49788000	49092000	49932000	49572000	50052000	50292000	49522824.5877062
9677	49785000	49089000	49929000	49569000	50049000	50289000	49524274.3628186
9678	49782000	49086000	49926000	49566000	50046000	50286000	49525724.137931
9679	49779000	49083000	49923000	49563000	50043000	50283000	49527173.9130435
9680	49776000	49080000	49920000	49560000	50040000	50280000	49528623.6881559
9681	49797000	49077000	49917000	49677000	50037000	50277000	49530073.4632684
9682	49794000	49074000	49914000	49674000	50034000	50274000	49531523.2383808
9683	49791000	49071000	49911000	49671000	50031000	50271000	49532973.0134933
9684	49788000	49068000	49908000	49668000	50028000	50268000	49534434.7826087
9685	49785000	49065000	49905000	49665000	50025000	50265000	49535896.5517241
9686	49782000	49062000	49902000	49662000	50022000	50262000	49537382.3088456
9687	49779000	49059000	49899000	49659000	50019000	50259000	49538868.065967
9688	49776000	49056000	49896000	49656000	50016000	50256000	49540353.8230885
9689	49797000	49053000	49893000	49653000	50133000	50253000	49541839.5802099
9690	49818000	49050000	49890000	49650000	50130000	50370000	49543325.3373313
9691	49815000	49047000	49887000	49647000	50127000	50367000	49544799.1004498
9692	49812000	49044000	49884000	49644000	50124000	50364000	49546272.8635682
9693	49833000	49041000	49881000	49641000	50121000	50481000	49547758.6206897
9694	49830000	49038000	49878000	49638000	50118000	50478000	49549256.3718141
9695	49827000	49035000	49875000	49635000	50115000	50475000	49550754.1229385
9696	49824000	49032000	49872000	49632000	50112000	50472000	49552251.874063
9697	49821000	49029000	49869000	49629000	50109000	50469000	49553749.6251874
9698	49842000	49026000	49866000	49746000	50106000	50466000	49555235.3823088
9699	49839000	49023000	49863000	49743000	50103000	50463000	49556721.1394303
9700	49836000	49020000	49860000	49740000	50100000	50460000	49558206.8965517
9701	49833000	49017000	49857000	49737000	50097000	50457000	49559680.6596702
9702	49854000	49014000	49854000	49734000	50094000	50574000	49561154.4227886
9703	49851000	49011000	49851000	49731000	50091000	50571000	49562616.191904
9704	49848000	49008000	49848000	49728000	50088000	50568000	49564077.9610195
9705	49845000	49005000	49845000	49725000	50085000	50565000	49565539.7301349
9706	49842000	49002000	49842000	49722000	50082000	50562000	49566989.5052474
9707	49839000	48999000	49839000	49719000	50079000	50559000	49568463.2683658
9708	49836000	48996000	49836000	49716000	50076000	50556000	49569937.0314843
9709	49857000	48993000	49833000	49713000	50073000	50673000	49571410.7946027
9710	49854000	48990000	49830000	49710000	50070000	50670000	49572884.5577211
9711	49851000	48987000	49827000	49707000	50067000	50667000	49574358.3208396
9712	49872000	49104000	49824000	49704000	50064000	50664000	49575832.083958
9713	49869000	49101000	49821000	49701000	50061000	50661000	49577305.8470765
9714	49866000	49098000	49818000	49698000	50058000	50658000	49578779.6101949
9715	49863000	49095000	49815000	49695000	50055000	50655000	49580241.3793104
9716	49860000	49092000	49812000	49692000	50052000	50652000	49581715.1424288
9717	49857000	49089000	49809000	49689000	50049000	50649000	49583188.9055472
9718	49854000	49086000	49806000	49686000	50046000	50646000	49584650.6746627
9719	49851000	49083000	49803000	49683000	50043000	50643000	49586112.4437781
9720	49848000	49080000	49800000	49680000	50040000	50640000	49587574.2128936
9721	49845000	49077000	49797000	49677000	50037000	50637000	49589035.982009
9722	49842000	49074000	49794000	49674000	50034000	50634000	49590473.7631184
9723	49863000	49071000	49791000	49671000	50031000	50751000	49591899.5502249
9724	49860000	49068000	49788000	49668000	50028000	50748000	49593325.3373313
9725	49881000	49185000	49785000	49665000	50025000	50745000	49594751.1244378
9726	49878000	49182000	49782000	49662000	50022000	50742000	49596176.9115442
9727	49875000	49179000	49779000	49659000	50019000	50739000	49597602.6986507
9728	49872000	49176000	49776000	49656000	50016000	50736000	49599040.4797601
9729	49869000	49173000	49773000	49653000	50013000	50733000	49600478.2608696
9730	49866000	49170000	49770000	49650000	50010000	50730000	49601904.047976
9731	49887000	49167000	49887000	49647000	50007000	50727000	49603329.8350825
9732	49884000	49164000	49884000	49644000	50004000	50724000	49604743.6281859
9733	49905000	49161000	49881000	49641000	50121000	50721000	49606157.4212894
9734	49902000	49158000	49878000	49638000	50118000	50718000	49607571.2143928
9735	49899000	49155000	49875000	49635000	50115000	50715000	49608985.0074963
9736	49896000	49152000	49872000	49632000	50112000	50712000	49610398.8005997
9737	49893000	49149000	49869000	49629000	50109000	50709000	49611812.5937032
9738	49890000	49146000	49866000	49626000	50106000	50706000	49613226.3868066
9739	49887000	49143000	49863000	49623000	50103000	50703000	49614640.17991
9740	49884000	49140000	49860000	49620000	50100000	50700000	49616041.9790105
9741	49881000	49137000	49857000	49617000	50097000	50697000	49617455.7721139
9742	49878000	49134000	49854000	49614000	50094000	50694000	49618869.5652174
9743	49875000	49131000	49851000	49611000	50091000	50691000	49620283.3583208
9744	49872000	49128000	49848000	49608000	50088000	50688000	49621685.1574213
9745	49869000	49125000	49845000	49605000	50085000	50685000	49623098.9505247
9746	49866000	49122000	49842000	49602000	50082000	50682000	49624524.7376312
9747	49863000	49119000	49839000	49599000	50079000	50679000	49625950.5247376
9748	49860000	49116000	49836000	49596000	50076000	50676000	49627364.3178411
9749	49857000	49113000	49833000	49593000	50073000	50673000	49628778.1109445
9750	49854000	49110000	49830000	49590000	50070000	50670000	49630203.898051
9751	49851000	49107000	49827000	49587000	50067000	50667000	49631629.6851574
9752	49848000	49104000	49824000	49584000	50064000	50664000	49633055.4722639
9753	49845000	49101000	49821000	49581000	50061000	50661000	49634481.2593703
9754	49842000	49098000	49818000	49578000	50058000	50658000	49635907.0464768
9755	49839000	49095000	49815000	49575000	50055000	50655000	49637332.8335832
9756	49836000	49092000	49812000	49572000	50052000	50652000	49638746.6266867
9757	49833000	49089000	49809000	49569000	50049000	50649000	49640148.4257871
9758	49830000	49086000	49806000	49566000	50046000	50646000	49641550.2248876
